Zipcode,City,State,Zone,Country,Airport,Airport Name,Airport Zip Code,Airport Country
33334,FORT LAUDERDALE,FL,6,United States,FLL,FORT LAUDERDALE,33315,United States
33335,FORT LAUDERDALE,FL,6,United States,FLL,FORT LAUDERDALE,33315,United States
33336,FORT LAUDERDALE,FL,6,United States,FLL,FORT LAUDERDALE,33315,United States
33337,FORT LAUDERDALE,FL,6,United States,FLL,FORT LAUDERDALE,33315,United States
33338,FORT LAUDERDALE,FL,6,United States,FLL,FORT LAUDERDALE,33315,United States
33339,FORT LAUDERDALE,FL,6,United States,FLL,FORT LAUDERDALE,33315,United States
33340,FORT LAUDERDALE,FL,6,United States,FLL,FORT LAUDERDALE,33315,United States
33345,SUNRISE,FL,6,United States,FLL,FORT LAUDERDALE,33315,United States
33349,FORT LAUDERDALE,FL,6,United States,FLL,FORT LAUDERDALE,33315,United States
33351,TAMARAC,FL,6,United States,FLL,FORT LAUDERDALE,33315,United States
33388,PLANTATION,FL,6,United States,FLL,FORT LAUDERDALE,33315,United States
33394,FORT LAUDERDALE,FL,6,United States,FLL,FORT LAUDERDALE,33315,United States
33401,WEST PALM BEACH,FL,6,United States,FLL,FORT LAUDERDALE,33315,United States
33402,WEST PALM BEACH,FL,6,United States,FLL,FORT LAUDERDALE,33315,United States
33403,LAKE PARK,FL,6,United States,FLL,FORT LAUDERDALE,33315,United States
33404,RIVIERA BEACH,FL,6,United States,FLL,FORT LAUDERDALE,33315,United States
33405,WEST PALM BEACH,FL,6,United States,FLL,FORT LAUDERDALE,33315,United States
33406,WEST PALM BEACH,FL,6,United States,FLL,FORT LAUDERDALE,33315,United States
33407,WEST PALM BEACH,FL,6,United States,FLL,FORT LAUDERDALE,33315,United States
33408,JUNO BEACH,FL,6,United States,FLL,FORT LAUDERDALE,33315,United States
33409,HAVERHILL,FL,6,United States,FLL,FORT LAUDERDALE,33315,United States
33410,WEST PALM BEACH,FL,6,United States,FLL,FORT LAUDERDALE,33315,United States
33411,ROYAL PALM BEACH,FL,6,United States,FLL,FORT LAUDERDALE,33315,United States
33412,WEST PALM BEACH,FL,6,United States,FLL,FORT LAUDERDALE,33315,United States
33413,WEST PALM BEACH,FL,6,United States,FLL,FORT LAUDERDALE,33315,United States
33414,WEST PALM BEACH,FL,6,United States,FLL,FORT LAUDERDALE,33315,United States
33415,WEST PALM BEACH,FL,6,United States,FLL,FORT LAUDERDALE,33315,United States
33416,WEST PALM BEACH,FL,6,United States,FLL,FORT LAUDERDALE,33315,United States
33417,HAVERHILL,FL,6,United States,FLL,FORT LAUDERDALE,33315,United States
33418,WEST PALM BEACH,FL,6,United States,FLL,FORT LAUDERDALE,33315,United States
33419,WEST PALM BEACH,FL,6,United States,FLL,FORT LAUDERDALE,33315,United States
33420,WEST PALM BEACH,FL,6,United States,FLL,FORT LAUDERDALE,33315,United States
33424,BOYNTON BEACH,FL,6,United States,FLL,FORT LAUDERDALE,33315,United States
33425,BOYNTON BEACH,FL,6,United States,FLL,FORT LAUDERDALE,33315,United States
33426,BOYNTON BEACH,FL,6,United States,FLL,FORT LAUDERDALE,33315,United States
33427,BOCA RATON,FL,6,United States,FLL,FORT LAUDERDALE,33315,United States
33428,BOCA RATON,FL,6,United States,FLL,FORT LAUDERDALE,33315,United States
33429,BOCA RATON,FL,6,United States,FLL,FORT LAUDERDALE,33315,United States
33431,BOCA RATON,FL,6,United States,FLL,FORT LAUDERDALE,33315,United States
33432,BOCA RATON,FL,6,United States,FLL,FORT LAUDERDALE,33315,United States
33433,BOCA RATON,FL,6,United States,FLL,FORT LAUDERDALE,33315,United States
33434,BOCA RATON,FL,6,United States,FLL,FORT LAUDERDALE,33315,United States
33435,OCEAN RIDGE,FL,6,United States,FLL,FORT LAUDERDALE,33315,United States
33436,VILLAGE OF GOLF,FL,6,United States,FLL,FORT LAUDERDALE,33315,United States
33437,BOYNTON BEACH,FL,6,United States,FLL,FORT LAUDERDALE,33315,United States
33439,CANAL POINT,FL,6,United States,FLL,FORT LAUDERDALE,33315,United States
33441,DEERFIELD BEACH,FL,6,United States,FLL,FORT LAUDERDALE,33315,United States
33442,DEERFIELD BEACH,FL,6,United States,FLL,FORT LAUDERDALE,33315,United States
33443,DEERFIELD BEACH,FL,6,United States,FLL,FORT LAUDERDALE,33315,United States
33444,DELRAY BEACH,FL,6,United States,FLL,FORT LAUDERDALE,33315,United States
33445,DELRAY BEACH,FL,6,United States,FLL,FORT LAUDERDALE,33315,United States
33446,DELRAY BEACH,FL,6,United States,FLL,FORT LAUDERDALE,33315,United States
33447,DELRAY BEACH,FL,6,United States,FLL,FORT LAUDERDALE,33315,United States
33458,JUPITER INLET CO,FL,6,United States,FLL,FORT LAUDERDALE,33315,United States
33460,LAKE WORTH,FL,6,United States,FLL,FORT LAUDERDALE,33315,United States
33461,LAKE WORTH,FL,6,United States,FLL,FORT LAUDERDALE,33315,United States
33462,LAKE WORTH,FL,6,United States,FLL,FORT LAUDERDALE,33315,United States
33463,GREENACRES,FL,6,United States,FLL,FORT LAUDERDALE,33315,United States
33465,LANTANA,FL,6,United States,FLL,FORT LAUDERDALE,33315,United States
33466,LAKE WORTH,FL,6,United States,FLL,FORT LAUDERDALE,33315,United States
33467,LAKE WORTH,FL,6,United States,FLL,FORT LAUDERDALE,33315,United States
33468,JUPITER,FL,6,United States,FLL,FORT LAUDERDALE,33315,United States
33469,TEQUESTA,FL,6,United States,FLL,FORT LAUDERDALE,33315,United States
33470,LOXAHATCHEE,FL,6,United States,FLL,FORT LAUDERDALE,33315,United States
33477,JUPITER,FL,6,United States,FLL,FORT LAUDERDALE,33315,United States
33478,JUPITER,FL,6,United States,FLL,FORT LAUDERDALE,33315,United States
33480,SOUTH PALM BEACH,FL,6,United States,FLL,FORT LAUDERDALE,33315,United States
33481,BOCA RATON,FL,6,United States,FLL,FORT LAUDERDALE,33315,United States
33483,GULF STREAM,FL,6,United States,FLL,FORT LAUDERDALE,33315,United States
33484,DELRAY BEACH,FL,6,United States,FLL,FORT LAUDERDALE,33315,United States
33486,BOCA RATON,FL,6,United States,FLL,FORT LAUDERDALE,33315,United States
33487,BOCA RATON,FL,6,United States,FLL,FORT LAUDERDALE,33315,United States
33496,BOCA RATON,FL,6,United States,FLL,FORT LAUDERDALE,33315,United States
33498,BOCA RATON,FL,6,United States,FLL,FORT LAUDERDALE,33315,United States
33499,BOCA RATON,FL,6,United States,FLL,FORT LAUDERDALE,33315,United States
34001,MIAMI,FL,6,United States,FLL,FORT LAUDERDALE,33315,United States
34002,MIAMI,FL,6,United States,FLL,FORT LAUDERDALE,33315,United States
34003,MIAMI,FL,6,United States,FLL,FORT LAUDERDALE,33315,United States
34004,MIAMI,FL,6,United States,FLL,FORT LAUDERDALE,33315,United States
34005,MIAMI,FL,6,United States,FLL,FORT LAUDERDALE,33315,United States
34006,MIAMI,FL,6,United States,FLL,FORT LAUDERDALE,33315,United States
34007,MIAMI,FL,6,United States,FLL,FORT LAUDERDALE,33315,United States
34008,MIAMI,FL,6,United States,FLL,FORT LAUDERDALE,33315,United States
34009,MIAMI,FL,6,United States,FLL,FORT LAUDERDALE,33315,United States
34011,MIAMI,FL,6,United States,FLL,FORT LAUDERDALE,33315,United States
34020,MIAMI,FL,6,United States,FLL,FORT LAUDERDALE,33315,United States
34021,MIAMI,FL,6,United States,FLL,FORT LAUDERDALE,33315,United States
34022,MIAMI,FL,6,United States,FLL,FORT LAUDERDALE,33315,United States
34023,MIAMI,FL,6,United States,FLL,FORT LAUDERDALE,33315,United States
34024,MIAMI,FL,6,United States,FLL,FORT LAUDERDALE,33315,United States
34030,MIAMI,FL,6,United States,FLL,FORT LAUDERDALE,33315,United States
34031,MIAMI,FL,6,United States,FLL,FORT LAUDERDALE,33315,United States
34032,MIAMI,FL,6,United States,FLL,FORT LAUDERDALE,33315,United States
34033,MIAMI,FL,6,United States,FLL,FORT LAUDERDALE,33315,United States
34034,MIAMI,FL,6,United States,FLL,FORT LAUDERDALE,33315,United States
34036,MIAMI,FL,6,United States,FLL,FORT LAUDERDALE,33315,United States
34037,MIAMI,FL,6,United States,FLL,FORT LAUDERDALE,33315,United States
34038,MIAMI,FL,6,United States,FLL,FORT LAUDERDALE,33315,United States
34039,MIAMI,FL,6,United States,FLL,FORT LAUDERDALE,33315,United States
34040,MIAMI,FL,6,United States,FLL,FORT LAUDERDALE,33315,United States
34041,MIAMI,FL,6,United States,FLL,FORT LAUDERDALE,33315,United States
34050,MIAMI,FL,6,United States,FLL,FORT LAUDERDALE,33315,United States
34051,MIAMI,FL,6,United States,FLL,FORT LAUDERDALE,33315,United States
34053,MIAMI,FL,6,United States,FLL,FORT LAUDERDALE,33315,United States
34054,MIAMI,FL,6,United States,FLL,FORT LAUDERDALE,33315,United States
34058,MIAMI,FL,6,United States,FLL,FORT LAUDERDALE,33315,United States
34059,MIAMI,FL,6,United States,FLL,FORT LAUDERDALE,33315,United States
34060,MIAMI,FL,6,United States,FLL,FORT LAUDERDALE,33315,United States
34061,MIAMI,FL,6,United States,FLL,FORT LAUDERDALE,33315,United States
34078,MIAMI,FL,6,United States,FLL,FORT LAUDERDALE,33315,United States
34079,MIAMI,FL,6,United States,FLL,FORT LAUDERDALE,33315,United States
34080,MIAMI,FL,6,United States,FLL,FORT LAUDERDALE,33315,United States
34082,MIAMI,FL,6,United States,FLL,FORT LAUDERDALE,33315,United States
34083,MIAMI,FL,6,United States,FLL,FORT LAUDERDALE,33315,United States
34084,MIAMI,FL,6,United States,FLL,FORT LAUDERDALE,33315,United States
34085,MIAMI,FL,6,United States,FLL,FORT LAUDERDALE,33315,United States
34086,MIAMI,FL,6,United States,FLL,FORT LAUDERDALE,33315,United States
34087,MIAMI,FL,6,United States,FLL,FORT LAUDERDALE,33315,United States
34088,MIAMI,FL,6,United States,FLL,FORT LAUDERDALE,33315,United States
34090,MIAMI,FL,6,United States,FLL,FORT LAUDERDALE,33315,United States
34091,MIAMI,FL,6,United States,FLL,FORT LAUDERDALE,33315,United States
34092,MIAMI,FL,6,United States,FLL,FORT LAUDERDALE,33315,United States
34093,MIAMI,FL,6,United States,FLL,FORT LAUDERDALE,33315,United States
34098,MIAMI,FL,6,United States,FLL,FORT LAUDERDALE,33315,United States
34099,MIAMI,FL,6,United States,FLL,FORT LAUDERDALE,33315,United States
34946,FORT PIERCE,FL,6,United States,FLL,FORT LAUDERDALE,33315,United States
34992,PORT SALERNO,FL,6,United States,FLL,FORT LAUDERDALE,33315,United States
34994,STUART,FL,6,United States,FLL,FORT LAUDERDALE,33315,United States
34996,STUART,FL,6,United States,FLL,FORT LAUDERDALE,33315,United States
34997,STUART,FL,6,United States,FLL,FORT LAUDERDALE,33315,United States
59901,KALISPELL,MT,7,United States,GEG,SPOKANE,99224,United States
59902,CRESTON,MT,7,United States,GEG,SPOKANE,99224,United States
59903,KALISPELL,MT,7,United States,GEG,SPOKANE,99224,United States
59904,KALISPELL,MT,7,United States,GEG,SPOKANE,99224,United States
59911,BIGFORK,MT,7,United States,GEG,SPOKANE,99224,United States
59912,COLUMBIA FALLS,MT,7,United States,GEG,SPOKANE,99224,United States
59913,CORAM,MT,7,United States,GEG,SPOKANE,99224,United States
59919,HUNGRY HORSE,MT,7,United States,GEG,SPOKANE,99224,United States
59922,LAKESIDE,MT,7,United States,GEG,SPOKANE,99224,United States
59926,MARTIN CITY,MT,7,United States,GEG,SPOKANE,99224,United States
59932,SOMERS,MT,7,United States,GEG,SPOKANE,99224,United States
59936,WEST GLACIER,MT,7,United States,GEG,SPOKANE,99224,United States
59937,WHITEFISH,MT,7,United States,GEG,SPOKANE,99224,United States
83501,LEWISTON,ID,7,United States,GEG,SPOKANE,99224,United States
83520,AHSAHKA,ID,7,United States,GEG,SPOKANE,99224,United States
83522,COTTONWOOD,ID,7,United States,GEG,SPOKANE,99224,United States
83523,CRAIGMONT,ID,7,United States,GEG,SPOKANE,99224,United States
83524,CULDESAC,ID,7,United States,GEG,SPOKANE,99224,United States
83530,GRANGEVILLE,ID,7,United States,GEG,SPOKANE,99224,United States
83531,GRANGEVILLE,ID,7,United States,GEG,SPOKANE,99224,United States
83533,COTTONWOOD,ID,7,United States,GEG,SPOKANE,99224,United States
83535,JULIAETTA,ID,7,United States,GEG,SPOKANE,99224,United States
83536,KAMIAH,ID,7,United States,GEG,SPOKANE,99224,United States
83537,KENDRICK,ID,7,United States,GEG,SPOKANE,99224,United States
83538,KEUTERVILLE,ID,7,United States,GEG,SPOKANE,99224,United States
83539,CLEARWATER,ID,7,United States,GEG,SPOKANE,99224,United States
83540,LAPWAI,ID,7,United States,GEG,SPOKANE,99224,United States
83541,LENORE,ID,7,United States,GEG,SPOKANE,99224,United States
83543,NEZPERCE,ID,7,United States,GEG,SPOKANE,99224,United States
83544,OROFINO,ID,7,United States,GEG,SPOKANE,99224,United States
83545,PECK,ID,7,United States,GEG,SPOKANE,99224,United States
83548,REUBENS,ID,7,United States,GEG,SPOKANE,99224,United States
83551,SPALDING,ID,7,United States,GEG,SPOKANE,99224,United States
83552,STITES,ID,7,United States,GEG,SPOKANE,99224,United States
83553,WEIPPE,ID,7,United States,GEG,SPOKANE,99224,United States
83555,WINCHESTER,ID,7,United States,GEG,SPOKANE,99224,United States
83801,ATHOL,ID,7,United States,GEG,SPOKANE,99224,United States
83803,BAYVIEW,ID,7,United States,GEG,SPOKANE,99224,United States
83804,BLANCHARD,ID,7,United States,GEG,SPOKANE,99224,United States
83805,BONNERS FERRY,ID,7,United States,GEG,SPOKANE,99224,United States
83806,BOVILL,ID,7,United States,GEG,SPOKANE,99224,United States
83807,BURKE,ID,7,United States,GEG,SPOKANE,99224,United States
83808,CALDER,ID,7,United States,GEG,SPOKANE,99224,United States
83809,SANDPOINT,ID,7,United States,GEG,SPOKANE,99224,United States
83810,CATALDO,ID,7,United States,GEG,SPOKANE,99224,United States
83811,CLARK FORK,ID,7,United States,GEG,SPOKANE,99224,United States
83813,COCOLALLA,ID,7,United States,GEG,SPOKANE,99224,United States
83814,COEUR D ALENE,ID,7,United States,GEG,SPOKANE,99224,United States
83815,COEUR DALENE,ID,7,United States,GEG,SPOKANE,99224,United States
83816,COEUR D ALENE,ID,7,United States,GEG,SPOKANE,99224,United States
83822,OLD TOWN,ID,7,United States,GEG,SPOKANE,99224,United States
83823,DEARY,ID,7,United States,GEG,SPOKANE,99224,United States
83824,DESMET,ID,7,United States,GEG,SPOKANE,99224,United States
83825,DOVER,ID,7,United States,GEG,SPOKANE,99224,United States
83830,FERNWOOD,ID,7,United States,GEG,SPOKANE,99224,United States
83832,GENESEE,ID,7,United States,GEG,SPOKANE,99224,United States
83833,HARRISON,ID,7,United States,GEG,SPOKANE,99224,United States
83834,HARVARD,ID,7,United States,GEG,SPOKANE,99224,United States
83835,HAYDEN LAKE,ID,7,United States,GEG,SPOKANE,99224,United States
83836,HOPE,ID,7,United States,GEG,SPOKANE,99224,United States
83837,KELLOGG,ID,7,United States,GEG,SPOKANE,99224,United States
83839,KINGSTON,ID,7,United States,GEG,SPOKANE,99224,United States
83840,KOOTENAI,ID,7,United States,GEG,SPOKANE,99224,United States
83841,LACLEDE,ID,7,United States,GEG,SPOKANE,99224,United States
83842,MEDIMONT,ID,7,United States,GEG,SPOKANE,99224,United States
83843,MOSCOW,ID,7,United States,GEG,SPOKANE,99224,United States
83845,MOYIE SPRINGS,ID,7,United States,GEG,SPOKANE,99224,United States
83846,MULLAN,ID,7,United States,GEG,SPOKANE,99224,United States
83847,NAPLES,ID,7,United States,GEG,SPOKANE,99224,United States
83848,NORDMAN,ID,7,United States,GEG,SPOKANE,99224,United States
83849,OSBURN,ID,7,United States,GEG,SPOKANE,99224,United States
83850,PINEHURST,ID,7,United States,GEG,SPOKANE,99224,United States
83851,PLUMMER,ID,7,United States,GEG,SPOKANE,99224,United States
83852,PONDERAY,ID,7,United States,GEG,SPOKANE,99224,United States
83854,POST FALLS,ID,7,United States,GEG,SPOKANE,99224,United States
83855,POTLATCH,ID,7,United States,GEG,SPOKANE,99224,United States
83856,PRIEST RIVER,ID,7,United States,GEG,SPOKANE,99224,United States
83857,PRINCETON,ID,7,United States,GEG,SPOKANE,99224,United States
83858,RATHDRUM,ID,7,United States,GEG,SPOKANE,99224,United States
83860,SAGLE,ID,7,United States,GEG,SPOKANE,99224,United States
83861,SAINT MARIES,ID,7,United States,GEG,SPOKANE,99224,United States
83862,SAMUELS,ID,7,United States,GEG,SPOKANE,99224,United States
83864,SANDPOINT,ID,7,United States,GEG,SPOKANE,99224,United States
83865,COLBURN,ID,7,United States,GEG,SPOKANE,99224,United States
83866,SANTA,ID,7,United States,GEG,SPOKANE,99224,United States
83867,SILVERTON,ID,7,United States,GEG,SPOKANE,99224,United States
83868,SMELTERVILLE,ID,7,United States,GEG,SPOKANE,99224,United States
83870,TENSED,ID,7,United States,GEG,SPOKANE,99224,United States
83871,TROY,ID,7,United States,GEG,SPOKANE,99224,United States
83872,VIOLA,ID,7,United States,GEG,SPOKANE,99224,United States
83873,WALLACE,ID,7,United States,GEG,SPOKANE,99224,United States
83876,WORLEY,ID,7,United States,GEG,SPOKANE,99224,United States
99001,AIRWAY HEIGHTS,WA,10,United States,GEG,SPOKANE,99224,United States
99003,CHATTAROY,WA,10,United States,GEG,SPOKANE,99224,United States
99004,CHENEY,WA,10,United States,GEG,SPOKANE,99224,United States
99005,COLBERT,WA,10,United States,GEG,SPOKANE,99224,United States
99006,DEER PARK,WA,10,United States,GEG,SPOKANE,99224,United States
99008,EDWALL,WA,10,United States,GEG,SPOKANE,99224,United States
99009,CAMDEN,WA,10,United States,GEG,SPOKANE,99224,United States
99010,DEEP CREEK,WA,10,United States,GEG,SPOKANE,99224,United States
99011,FAIRCHILD AFB,WA,10,United States,GEG,SPOKANE,99224,United States
99012,FAIRFIELD,WA,10,United States,GEG,SPOKANE,99224,United States
99013,FORD,WA,10,United States,GEG,SPOKANE,99224,United States
99014,FOUR LAKES,WA,10,United States,GEG,SPOKANE,99224,United States
99015,FREEMAN,WA,10,United States,GEG,SPOKANE,99224,United States
99016,GREENACRES,WA,10,United States,GEG,SPOKANE,99224,United States
99017,LAMONT,WA,10,United States,GEG,SPOKANE,99224,United States
99018,LATAH,WA,10,United States,GEG,SPOKANE,99224,United States
99019,LIBERTY LAKE,WA,10,United States,GEG,SPOKANE,99224,United States
99020,MARSHALL,WA,10,United States,GEG,SPOKANE,99224,United States
99021,MEAD,WA,10,United States,GEG,SPOKANE,99224,United States
99022,SPOKANE,WA,10,United States,GEG,SPOKANE,99224,United States
99023,VALLEYFORD,WA,10,United States,GEG,SPOKANE,99224,United States
99025,NEWMAN LAKE,WA,10,United States,GEG,SPOKANE,99224,United States
99026,NINE MILE FALLS,WA,10,United States,GEG,SPOKANE,99224,United States
99027,OTIS ORCHARDS,WA,10,United States,GEG,SPOKANE,99224,United States
99028,SPANGLE,WA,10,United States,GEG,SPOKANE,99224,United States
99029,REARDAN,WA,10,United States,GEG,SPOKANE,99224,United States
99030,ROCKFORD,WA,10,United States,GEG,SPOKANE,99224,United States
99031,SPANGLE,WA,10,United States,GEG,SPOKANE,99224,United States
99032,SPRAGUE,WA,10,United States,GEG,SPOKANE,99224,United States
99033,TEKOA,WA,10,United States,GEG,SPOKANE,99224,United States
99034,TUMTUM,WA,10,United States,GEG,SPOKANE,99224,United States
99036,VALLEYFORD,WA,10,United States,GEG,SPOKANE,99224,United States
99037,VERADALE,WA,10,United States,GEG,SPOKANE,99224,United States
99039,WAVERLY,WA,10,United States,GEG,SPOKANE,99224,United States
99040,WELLPINIT,WA,10,United States,GEG,SPOKANE,99224,United States
99102,ALBION,WA,10,United States,GEG,SPOKANE,99224,United States
